,brand,image,ingredient,name,price,category
279,해피바스,https://contents.lotteon.com/itemimage/LB/PD/10/01/18/68/_1/86/32/LBPD10011868_18632_1.jpg/dims/resizef/554X554,"정제수, 부틸렌글라이콜, C12-15알킬벤조에이트, 에칠헥실메톡시신나메이트, 티타늄디옥사이드, 디에칠아미노하이드록시벤조일헥실벤조에이트, 에칠헥실살리실레이트, 피이지-100스테아레이트, 글리세릴스테아레이트, 베헤닐알코올, 사이클로펜타실록산,서양유채싹추출물, 브로콜리싹추출물, 방울양배추추출물, 해바라기싹추출물, 구기자추출물, 나한과열매추출물, 아사이야자추출물, 망고스틴껍질추출물, 산자나무커넬추출물, 실리카, 사이클로헥사실록산, 알루미늄스테아레이트, 폴리하이드록시스테아릭애씨드, 알루미나, 폴리아크릴레이트-13, 암모늄아크릴로일디메칠타우레이트/브이피코폴리머, 스테아릭애씨드, 폴리이소부텐, 글리세릴카프릴레이트, 카보머, 에칠헥실글리세린, 폴리소르베이트20, 디소듐이디티에이, 페녹시에탄올, 향료",퍼펙트 선로션 200g,"9,450원",스킨케어
280,다슈,https://contents.lotteon.com/itemimage/LB/PD/10/00/95/39/_1/50/07/LBPD10009539_15007_1.jpg/dims/resizef/554X554,"에칠헥실메톡시신나메이트,에칠핵실실리실레이트,옥토크릴렌,폴리실리콘-15,티타늄디옥사이드,비스-에칠헥실옥시페놀메톡시페닐트리아진,토코페릴아세테이트",데일리 비타플렉스 선스틱 15g,"7,500원",스킨케어
281,블리블리,https://contents.lotteon.com/itemimage/LB/PD/10/02/24/28/_3/37/09/LBPD10022428_33709_1.jpg/dims/resizef/554X554,"정제수, 글리세레스-26, 1,2-헥산다이올, 나이아신아마이드, 세틸에틸헥사노에이트, 스쿠알란, 올리브오일, 누에고치추출물 (900ppm), 하이드롤라이즈드실크 (300 ppm), 하이드롤라이즈드우유단백질 (300 ppm), 하이드롤라이즈드케라틴, 글라이신, 세린, 글루타믹애씨드, 아스파틱애씨드, 류신, 베타인, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 발린, 트레오닌, 프롤린, 아이소류신, 히스티딘, 메티오닌, 시스테인, 아이비고드열매추출물, 참산호말추출물, 황련뿌리추출물, 인도멀구슬나무꽃추출물, 인도멀구슬나무잎추출물, 퀸즈랜드넛오일, 하이드로제네이티드레시틴,소듐하이알루로네이트 , 글리세린, 다이프로필렌글라이콜, 세테아릴에틸헥사노에이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 에틸헥실팔미테이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 에틸헥실글리세린, 부틸렌글라이콜, 카라멜, 아데노신, 다이소듐이디티에이, 솔비탄아이소스테아레이트, 소듐카보머, 향료",단백질 실크 스킨 앰플 35 ml,"21,000원",스킨케어
282,스킨빌더스,https://contents.lotteon.com/itemimage/LB/PD/10/01/33/01/_2/09/19/LBPD10013301_20919_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 하이드롤라이즈드 해면, 부틸린글라이콜, 다이프로필렌글라이콜, 나이아신아미드, 에탄올,1,2-헥산디올, 알지닌,폴리메틸메타크릴레이트, 아크릴레이트/C10-30 아킬아크릴레이트크로스폴리머, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 프로필렌글라이콜, 판테놀, 쇠비름추출물, 모란뿌리추출물, 알로에베라잎추출물, 버지니아풍년화잎추출물, 병풀추출물, 캐모마일꽃추출물, 베타-글루칸, 티트리 잎오일, 암모늄아크릴로일다이메틸타우레이트, 브이피코폴리머, 피이지-60 하이드로제네이티드캐스터오일,페녹시에탄올, 알란토인,아데노신, 하이드록시에틸셀롤루오스, 소듐하이알루노네이트, 다이소듐이디티에이,살리실릭애씨드",핌톡스(겔)10ml,"29,900원",스킨케어
283,어라운드미,https://contents.lotteon.com/itemimage/LB/PD/10/00/66/27/_1/00/99/LBPD10006627_10099_1.jpg/dims/resizef/554X554,"정제수, 부틸렌글라이콜, 사이클로펜타실록세인, 글리세린, 다이메티콘, 프로판다이올, 에탄올, 카프릴릭/카프릭트라이글리세라이드, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 소듐폴리아크릴레이트, 복숭아추출물, 판테놀, 리보플라빈, 나이아신아마이드, 사이아노코발아민, 바이오틴, 아스코빅애씨드, 트리스(테트라메틸하이드록시피페리딘올)시트레이트, 다이소듐이디티에이, 클로페네신, 페녹시에탄올, 향료",내추럴 아쿠아 젤크림 피치 230ml,"5,900원",스킨케어
284,하나지루시,https://contents.lotteon.com/itemimage/LB/PD/10/00/75/80/_1/17/80/LBPD10007580_11780_1.jpg/dims/resizef/554X554,"정제수,부틸렌글라이콜,펜틸렌글라이콜,피이지-6카프릴릭/카프릭글리세라이드,피이지-7카프릴릭/카프릭글리세라이드,페녹시에탄올,라우릴베타인,소듐시트레이트,시트릭애씨드,소듐하이알루로네이트,베타인,하이드롤라이즈드콜라겐,알로에베라잎추출물",딥 클렌징워터 립앤아이 리무버 99ml,"5,900원",스킨케어
285,라포티셀,https://contents.lotteon.com/itemimage/LB/PD/10/01/88/44/_2/89/11/LBPD10018844_28911_1.jpg/dims/resizef/554X554,"판테놀10% 수딩크림:정제수, 메틸트라이메티콘, 판테놀(10%), 다이메티콘, 프로판다이올, 부틸렌글라이콜, 다이메티콘/피이지-10/15크로스폴리머, 1,2-헥산다이올, 피이지-9폴리다이메틸실록시에틸다이메티콘, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 버지니아풍년화잎추출물, 피이지-10다이메티콘, 알란토인, 글리세린, 다이프로필렌글라이콜, 소듐시트레이트, 하이드롤라이즈드호호바에스터, 녹차추출물, 스페인감초뿌리추출물, 에우파토리아짚신나물추출물, 트라넥사믹애씨드, 다이포타슘글리시리제이트, 토코페릴아세테이트, 동백나무꽃추출물, 멕시칸치아씨추출물, 소엽잎추출물, 약모밀추출물, 병풀추출물, 소듐하이알루로네이트, 토코페롤, 베타-글루칸, 바이오사카라이드검-1, 흰무늬엉겅퀴씨추출물, 닥나무뿌리추출물, 프로폴리스추출물, 흰버드나무껍질추출물, 눈빛승마추출물, 알로에베라잎추출물, 에틸헥실글리세린, 마트리카리아꽃추출물, 달맞이꽃추출물, 티트리잎추출물, 향료 / 필링패드10매 : 정제수, 글리세린, 에탄올, 프로판다이올, 피이지-40하이드로제네이티드캐스터오일, 펜틸렌글라이콜, 소듐시트레이트, 파스향나무잎추출물, 부틸렌글라이콜, 에틸헥실글리세린, 쇠비름추출물, 오렌지오일, 레몬껍질오일, 베르가모트오일, 다이소듐이디티에이, 알란토인, 멕시칸치아씨추출물, 1,2-헥산다이올, 병풀추출물, 약모밀추출물, 라벤더오일, 밤부사 불가리스추출물, 알로에베라잎추출물, 센티드제라늄꽃오일, 바질오일, 티트리잎추출물, 글라이콜릭애씨드, 프로필렌글라이콜, 파파야열매수, 버지니아풍년화잎수, 캐모마일꽃추출물, 페녹시에탄올, 리모넨, 리날룰(-표기된 성분은 해당 제품에 함유된 에센셜 오일에서 자연적으로 발생될 수 있는 성분으로 제품에 직접적으로 첨가된 성분은 아닙니다.)/히알루론 아미노 미스트50ML: 정제수, 부틸렌글라이콜, 메틸프로판다이올, 글리세린, 글리세릴글루코사이드, 베타인, 트레할로오스, 판테놀, 다이메틸설폰, 알란토인, 알지닌(300ppm), 글루타믹애씨드(200ppm), 테아닌(200ppm), 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 하이알루로닉애씨드, 하이드록시프로필트라이모늄하이알루로네이트, 포타슘하이알루로네이트, 펜틸렌글라이콜, 소듐하이알루로네이트크로스폴리머, 소듐아세틸레이티드하이알루로네이트, 옥틸도데세스-16, 트라이아이소노나노인, 폴리글리세릴-2올리에이트, 피이지-60하이드로제네이티드캐스터오일, 1,2-헥산다이올, 클로페네신, 카프릴릴글라이콜, 다이소듐이디티에이","판테놀 수딩 크림 75ml 기획 (+미스트,패드)","25,600원",스킨케어
286,아벤느,https://contents.lotteon.com/itemimage/LB/PD/10/01/17/06/_1/84/13/LBPD10011706_18413_1.jpg/dims/resizef/554X554,"아쿠아(아벤느 온천수), C12-15알킬벤조에이트, 메칠렌비스-벤조트리아졸릴테트라메칠부틸페놀, 정제수, 다이아이소프로필아디페이트, 아이소데실네오펜타노에이트, 실리카, 다이카프릴릴카보네이트, 비스에칠헥실옥시페놀메톡시페닐트리아진, 디에칠헥실부타미도트리아존, 알루미늄전분옥테닐석시네이트, 부틸메톡시디벤조일메탄, 포타슘세틸포스페이트, 데실글루코사이드, 1,2-헥산다이올, C10-18트라이글리세라이즈, 브이피/에이코센코폴리머, 글리세릴스테아레이트, 피이지-100스테아레이트, 잔탄검, 글리세릴다이베헤네이트, 벤조익애씨드, 트라이베헤닌, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 다이소듐이디티에이, 글리세릴베헤네이트, 프로필렌글라이콜, 부틸렌글라이콜, 토코페릴글루코사이드, 카프릴릭/카프릭트라이글리세라이드, 옥소티아졸리딘, 토코페롤, 소듐벤조에이트",선플루이드 50ml,"22,400원",스킨케어
287,아크네스,https://contents.lotteon.com/itemimage/LB/PD/10/02/14/56/_3/24/37/LBPD10021456_32437_1.jpg/dims/resizef/554X554,"정제수,글리세린,프로판다이올,페닐트라이메티콘,1,2-헥산다이올,판테놀,부틸렌글라이콜,네오펜틸글라이콜다이헵타노에이트,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,솔비탄아이소스테아레이트,마이크로크리스탈린셀룰로오스,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,하이드록시프로필메틸셀룰로오스스테아록시에터,셀룰로오스검,레시틴,소듐하이알루로네이트,에틸헥실글리세린,해바라기씨오일,퀸즈랜드넛오일,스쿠알란,티트리잎추출물,펜틸렌글라이콜,폴리글리세릴-10올리에이트,피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트,콜레스테롤,알루미늄수크로오스옥타설페이트,유채스테롤,소듐서팩틴,셀룰로오스,병풀추출물,약모밀추출물,하이드로제네이티드레시틴,화이트루핀씨추출물,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드글라이코사미노글리칸,토코페롤,소듐하이드록사이드,벤질글라이콜,하이드롤라이즈드하이알루로닉애씨드,다이소듐이디티에이,징크옥사이드,하이알루로닉애씨드,라즈베리케톤",모이스처 플루이드 150ml,"9,000원",스킨케어
288,리얼베리어,https://contents.lotteon.com/itemimage/LB/PD/10/02/14/61/_3/24/43/LBPD10021461_32443_1.jpg/dims/resizef/554X554,"[세버마이드크림] 정제수, 티트리잎추출물(196,000ppm), 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 하이드록시에틸우레아, 트라이에틸시트레이트, 펜틸렌글라이콜, 약모밀추출물(8,700ppm), 알지닌, 카보머, 글리세린, 2-카프릴로일카프릴로일메틸알라니네이트(3,000ppm), 솔비탄스테아레이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머 , 미리스토일/팔미토일옥소스테아라마이드/아라카마이드엠이에이, 부틸렌글라이콜, 알란토인, 판테놀, 버지니아풍년화잎수, 소듐파이테이트, 에틸헥실글리세린, 인도멀구슬나무꽃추출물, 리놀레익애씨드, 베타-글루칸, 소듐하이알루로네이트, 해바라기씨오일, 울금뿌리추출물, 아이비고드열매추출물, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 가지열매추출물, 알로에베라꽃추출물, 홀리바질잎추출물, 광곽향오일, 살비아오일, 참산호말추출물, 달맞이꽃추출물, 당느릅나무뿌리추출물, 대왕송잎추출물, 소두구씨오일, 칡뿌리추출물, 캐모마일꽃오일, 콘민트오일, 포트마리골드꽃추출물, 소듐아세틸레이티드하이알루로네이트, 멕시칸주니퍼오일 [클렌징폼] 정제수, 라우릴하이드록시설테인, 소듐라우릴글루코오스카복실레이트, 라우릴글루코사이드, 소듐클로라이드, 소듐메틸코코일타우레이트, 포타슘코코일글리시네이트, 티트리잎추출물, 약모밀추출물, 코코-글루코사이드, 포타슘코코에이트, 글리세린, 부틸렌글라이콜, 미리스토일/팔미토일옥소스테아라마이드/아라카마이드엠이에이, 리놀레익애씨드, 2-카프릴로일카프릴로일메틸알라니네이트, 스피룰리나 플라텐시스추출물, 밀싹추출물, 포트마리골드꽃추출물, 버지니아풍년화잎수, 대왕송잎추출물, 당느릅나무뿌리추출물, 달맞이꽃추출물, 칡뿌리추출물, 붉은토끼풀꽃추출물, 아이소펜틸다이올, 소듐파이테이트, 시트릭애씨드, 소듐시트레이트, 헥실렌글라이콜, 1,2-헥산다이올, 카프릴릴글라이콜, 페네틸알코올, 불가리스쑥오일, 발삼코파이바수지, 광곽향오일, 단향오일","컨트롤-T 세버마이드 크림 50ml 기획 (+폼,크림)","21,000원",스킨케어
289,싸이닉,https://contents.lotteon.com/itemimage/LB/PD/10/00/59/06/_9/18/7/LBPD10005906_9187_1.jpg/dims/resizef/554X554,"정제수, 프로판디올, 펜틸렌글라이콜, 비닐디메치콘, 글리세린, 세틸에칠헥사노에이트, 수련꽃추출물, 알로에베라잎즙, 부틸렌글라이콜, 마데카소사이드, 세테아릴올리베이트, 카보머, 소르비탄올리베이트, 트로메타민, 소듐하이알루로네이트",더 심플 데일리 로션 145ml,"9,900원",스킨케어
290,마몽드,https://contents.lotteon.com/itemimage/LB/PD/10/01/11/08/_1/74/52/LBPD10011108_17452_1.jpg/dims/resizef/554X554,"정제수, 피이지-8, 미리스틱애씨드, 글리세린, 스테아릭애씨드, 포타슘하이드록사이드, 라우릭 애씨드, 팔미틱애씨드, 글리세릴스테아레이트, 피이지-100스테아레이트, 카올린, 에탄올, 폴리쿼터늄-7, 향료, 피이지-150다이스테아레이트, 다이소듐이디티에이, 소듐벤조에이트, 만난, 연꽃뿌리가루, 프로판 다이올, 부틸렌글라이콜, 연꽃배아추출물, 연꽃추출물, 1,2-헥산다이올, 왕대수액, 에틸헥실글리세린",마이크로 딥 클렌징폼 150ml,"9,100원",스킨케어
291,더랩바이블랑두,https://contents.lotteon.com/itemimage/LB/PD/10/01/51/06/_2/35/48/LBPD10015106_23548_1.jpg/dims/resizef/554X554,"정제수, 부틸렌글라이콜, 글리세린, 글리세릴글루코사이드, 글리세레스-26, 소듐하이알루로네이트(10,000ppm), 백설차잎추출물, 꽃송이버섯추출물, 자일리틸글루코사이드, 안하이드로자일리톨, 자일리톨, 글루코오스, 하이드록시에틸셀룰로오스, 카보머, 트로메타민, 알란토인, 보스웰리아수지추출물, 1,2-헥산다이올, 다이소듐이디티에이, 에틸헥실글리세린",올리고 히알루론산 앰플 30ml (기획),"25,000원",스킨케어
